Cable_A_Name,Cable_A_Dia_mm,Cable_A_Material,Cable_B_Name,Cable_B_Dia_mm,Cable_B_Material,Part_Number,NZ_Alpha_Short_Code,Chart_Source
240MM2 CU (61 / 2.25),20.25,Copper,HELIUM / GARNET,11.3,Aluminum,1-602031-6,Y2-22,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HELIUM / GARNET,11.3,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HELIUM / GARNET,11.3,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HELIUM / GARNET,11.3,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,7 / 144 ALI,11.0,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,7 / 144 ALI,11.0,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,7 / 144 ALI,11.0,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,MINK / RANGO,10.98,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,MINK / RANGO,10.98,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,MINK / RANGO,10.98,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,70MM2 CU (19 / 2.14),10.7,Copper,276337-7,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,19 / 083 CU (65.1MM2),10.5,Copper,276337-7,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,HAKE,10.41,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HAKE,10.41,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HAKE,10.41,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLY / SNIPE,10.2,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLY / SNIPE,10.2,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLY / SNIPE,10.2,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RAVEN,10.11,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RAVEN,10.11,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RAVEN,10.11,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RABBIT,10.0,Aluminum,1-602031-7,Y2-28,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RABBIT,10.0,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,RABBIT,10.0,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,19 / 072 CU,9.15,Copper,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLUORINE,9.0,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLUORINE,9.0,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,KUTU / FERRET,9.0,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,KUTU / FERRET,9.0,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,LAMPREY,8.97,Aluminum,1-602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,LAMPREY,8.97,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,50MM2 CU (19 / 1.78),8.9,Copper,276337-8,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,LADYBIRD,8.4,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FOX,8.38,Aluminum,1-602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,19 / 064 CU (38.7MM2),8.13,Copper,276337-8,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,SPARROW,8.13,Aluminum,2-602031-0,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,SPARROW,8.13,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,SPARROW,8.13,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,35MM2 CU (19 / 1.53),7.65,Copper,276337-8,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,CHLORINE,7.5,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,CHLORINE,7.5,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,GOPHER / POKO,7.08,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,GOPHER / POKO,7.08,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,BORON,6.8,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,BORON,6.8,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,FLOUNDER,6.7,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,FLOUNDER,6.7,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,GNAT,6.62,Aluminum,602031-8,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,GNAT,6.62,Aluminum,2-602031-8,,Blue
240MM2 CU (61 / 2.25),20.25,Copper,19.052 CU (25.5MM2),6.6,Copper,1-276337-7,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,25MM2 CU (7 / 2.14),6.42,Copper,1-276337-7,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,SWAN,6.35,Aluminum,602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,7 / 080 CU,6.33,Copper,1-276337-7,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,MAGPIE,6.33,Aluminum,602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,SQUIRREL / NAMU,6.33,Aluminum,602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,HERRING / THRUSH,5.66,Aluminum,602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,ARGON,5.3,Aluminum,602031-9,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,16MM2 CU (7 / 1.70),5.1,Copper,1-276337-8,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,MULLET,4.9,Aluminum,1-602031-0,,Yellow
240MM2 CU (61 / 2.25),20.25,Copper,7 / 064 CU (14.28MM2),4.88,Copper,1-276337-8,,Copper
240MM2 CU (61 / 2.25),20.25,Copper,37 / .072 CU (95.3MM2),,Copper,1-276337-3,,Copper
SPIDER,20.0,Aluminum,BUTTERFLY,23.2,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,BUTTERFLY,23.2,Aluminum,1-602031-2,,Yellow
SPIDER,20.0,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,300MM2 CU (61 / 2.52),22.68,Copper,1-602031-2,,Yellow
SPIDER,20.0,Aluminum,COCKROACH,21.1,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,240MM2 CU (61 / 2.25),20.25,Copper,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,SPIDER,20.0,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,SPIDER,20.0,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,CHAFER,19.9,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,IBIS,19.89,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,JAGUAR / MATA,19.3,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,NEON,18.8,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,NEON,18.8,Aluminum,1-602031-3,Y2-20,Yellow
SPIDER,20.0,Aluminum,37 / .103 CU (195.1MM2 / 37 / 2.62),18.3,Copper,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,WOLF,18.13,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,CATERPILLAR,17.7,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,CATERPILLAR,17.7,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,185MM2 ALI,17.64,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,185MM2 ALI,17.64,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,185MM2 CU (37 / 2.52),17.64,Copper,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,DINGO / WETA,16.75,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,DINGO / WETA,16.75,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,KRYPTON,16.3,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,KRYPTON,16.3,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,HORNET,16.25,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,HORNET,16.25,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,CRICKET,16.1,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,CRICKET,16.1,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,WAXWING,15.94,Aluminum,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,WAXWING,15.94,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,WAXWING,15.94,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,1-602031-4,Y2-31,Yellow
SPIDER,20.0,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,150MM2 CU (37 / 2.25),15.75,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,37 / .083 CU (126.7MM2),14.8,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,BEE,14.71,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,BEE,14.71,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,19 / 116 CU,14.7,Copper,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,19 / 116 CU,14.7,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,IODINE,14.3,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,IODINE,14.3,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,120MM2 CU (37 / 2.03),14.21,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,HARE,14.17,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,HARE,14.17,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,HARE,14.17,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,DOG / WEKE,14.16,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,DOG / WEKE,14.16,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,DOG / WEKE,14.16,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,HYDROGEN,13.5,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,HYDROGEN,13.5,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,HYDROGEN,13.5,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,BEETLE,13.33,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,BEETLE,13.33,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,BEETLE,13.33,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,WASP,13.2,Aluminum,1-602031-5,Y2-21,Yellow
SPIDER,20.0,Aluminum,WASP,13.2,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,WASP,13.2,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,19 / 101 CU / 37 / .072 CU (95.3MM2),12.8,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,AMPACT LUG (CU),12.7,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,AMPACT LUG (CU),12.7,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,AMPACT LUG (CU),12.7,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,95MM2 CU (19 / 2.52),12.6,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,PIGEON,12.5,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,PIGEON,12.5,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,PIGEON,12.5,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,RACCOON,12.3,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,RACCOON,12.3,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,RACCOON,12.3,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,PETREL,11.71,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,PETREL,11.71,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,PETREL,11.71,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,GRASSHOPPER,11.7,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,GRASSHOPPER,11.7,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,GRASSHOPPER,11.7,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,1-602031-6,Y2-22,Yellow
SPIDER,20.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,HELIUM / GARNET,11.3,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,7 / 144 ALI,11.0,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,7 / 144 ALI,11.0,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,7 / 144 ALI,11.0,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,MINK / RANGO,10.98,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,MINK / RANGO,10.98,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,MINK / RANGO,10.98,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,70MM2 CU (19 / 2.14),10.7,Copper,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,19 / 083 CU (65.1MM2),10.5,Copper,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,HAKE,10.41,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,HAKE,10.41,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,HAKE,10.41,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,FLY / SNIPE,10.2,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,FLY / SNIPE,10.2,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,FLY / SNIPE,10.2,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,RAVEN,10.11,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,RAVEN,10.11,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,RAVEN,10.11,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,RABBIT,10.0,Aluminum,1-602031-7,Y2-28,Yellow
SPIDER,20.0,Aluminum,RABBIT,10.0,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,RABBIT,10.0,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,19 / 072 CU,9.15,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,19 / 072 CU,9.15,Copper,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,FLUORINE,9.0,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,FLUORINE,9.0,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,KUTU / FERRET,9.0,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,KUTU / FERRET,9.0,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,LAMPREY,8.97,Aluminum,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,LAMPREY,8.97,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,1-602031-8,,Yellow
SPIDER,20.0,Aluminum,50MM2 CU (19 / 1.78),8.9,Copper,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,LADYBIRD,8.4,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,FOX,8.38,Aluminum,1-602031-9,,Yellow
SPIDER,20.0,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,602031-8,,Yellow
SPIDER,20.0,Aluminum,19 / 064 CU (38.7MM2),8.13,Copper,2-602031-8,,Blue
SPIDER,20.0,Aluminum,SPARROW,8.13,Aluminum,602031-8,,Yellow
SPIDER,20.0,Aluminum,SPARROW,8.13,Aluminum,2-602031-8,,Blue
SPIDER,20.0,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,602031-8,,Yellow
SPIDER,20.0,Aluminum,35MM2 CU (19 / 1.53),7.65,Copper,2-602031-8,,Blue
SPIDER,20.0,Aluminum,CHLORINE,7.5,Aluminum,602031-8,,Yellow
SPIDER,20.0,Aluminum,CHLORINE,7.5,Aluminum,2-602031-8,,Blue
SPIDER,20.0,Aluminum,GOPHER / POKO,7.08,Aluminum,602031-8,,Yellow
SPIDER,20.0,Aluminum,GOPHER / POKO,7.08,Aluminum,2-602031-8,,Blue
SPIDER,20.0,Aluminum,BORON,6.8,Aluminum,602031-8,,Yellow
SPIDER,20.0,Aluminum,BORON,6.8,Aluminum,2-602031-8,,Blue
SPIDER,20.0,Aluminum,FLOUNDER,6.7,Aluminum,602031-8,,Yellow
SPIDER,20.0,Aluminum,FLOUNDER,6.7,Aluminum,2-602031-8,,Blue
